609, 2004/06/08, 10:18:00, 24, 609
610, 2001/12/26, 09:07:25, 88, 610
611, 2013/03/29, 00:50:36, 66, 611
612, 2004/10/30, 02:11:47, 6, 612
613, 2009/11/01, 18:13:01, 29, 613
614, 2001/03/22, 14:58:55, 63, 614
615, 2000/10/11, 14:24:52, 78, 615
616, 2002/11/10, 04:54:37, 22, 616
617, 2008/01/28, 14:42:17, 11, 617
618, 2003/04/16, 23:01:47, 13, 618
619, 2006/03/30, 17:10:25, 86, 619
620, 2008/12/22, 20:24:02, 2, 620
621, 2010/11/28, 15:48:05, 36, 621
622, 2018/01/13, 11:60:13, 32, 622
623, 2000/10/26, 07:18:29, 81, 623
624, 2013/10/11, 21:45:36, 59, 624
625, 2016/05/09, 11:53:24, 56, 625
626, 2012/02/22, 08:52:11, 50, 626
627, 2001/05/05, 09:19:01, 24, 627
628, 2013/10/09, 07:38:25, 96, 628
629, 2013/01/15, 17:44:10, 80, 629
630, 2007/09/19, 07:46:01, 33, 630
631, 2003/10/17, 02:12:54, 46, 631
632, 2005/08/30, 02:39:59, 20, 632
633, 2013/02/11, 16:47:05, 99, 633
634, 2003/02/13, 12:25:37, 32, 634
635, 2003/09/09, 10:38:09, 67, 635
636, 2010/07/22, 11:00:02, 90, 636
637, 2011/03/08, 05:21:40, 88, 637
638, 2011/06/04, 09:52:15, 98, 638
639, 2015/11/20, 00:05:56, 3, 639
640, 2017/05/08, 00:04:51, 40, 640
641, 2001/03/04, 12:21:00, 73, 641
642, 2019/12/01, 05:15:16, 25, 642
643, 2004/01/08, 04:03:33, 46, 643
644, 2019/07/09, 07:20:00, 87, 644
645, 2006/12/12, 17:50:31, 54, 645
646, 2005/04/01, 11:14:39, 35, 646
647, 2017/01/16, 07:34:38, 19, 647
648, 2008/09/08, 19:35:55, 9, 648
649, 2014/08/04, 03:00:38, 81, 649
650, 2017/05/16, 04:22:38, 54, 650
651, 2000/06/23, 06:08:05, 95, 651
652, 2012/12/21, 02:35:34, 7, 652
653, 2018/09/17, 02:05:58, 46, 653
654, 2011/06/02, 09:57:45, 12, 654
655, 2013/01/08, 18:27:07, 54, 655
656, 2013/06/04, 08:44:48, 22, 656
657, 2002/06/07, 18:02:35, 39, 657
658, 2008/06/12, 02:06:49, 31, 658
659, 2018/01/09, 10:08:48, 8, 659
660, 2015/04/07, 01:57:45, 26, 660
661, 2000/07/14, 21:35:48, 43, 661
662, 2000/11/30, 15:26:12, 33, 662
663, 2006/06/15, 20:56:15, 4, 663
664, 2012/08/16, 18:45:03, 48, 664
665, 2010/11/08, 17:32:17, 69, 665
666, 2018/12/03, 19:20:11, 87, 666
667, 2017/01/26, 08:22:13, 49, 667
668, 2004/09/19, 07:23:47, 39, 668
669, 2005/08/22, 16:33:56, 77, 669
670, 2016/04/26, 23:49:41, 31, 670
671, 2018/10/29, 04:20:25, 96, 671
672, 2018/07/25, 17:42:30, 60, 672
673, 2018/11/01, 12:26:21, 74, 673
674, 2017/03/14, 17:01:40, 49, 674
675, 2005/09/05, 09:33:16, 97, 675
676, 2006/01/23, 15:15:54, 17, 676
677, 2004/03/04, 18:14:28, 24, 677
678, 2007/06/12, 08:55:10, 36, 678
679, 2012/05/06, 16:17:34, 4, 679
680, 2012/04/19, 01:23:48, 61, 680
681, 2013/03/20, 01:03:19, 86, 681
682, 2015/04/20, 18:23:00, 68, 682
683, 2017/10/24, 19:44:38, 42, 683
684, 2018/01/28, 19:09:60, 91, 684
685, 2004/07/19, 04:60:12, 82, 685
686, 2003/11/13, 06:00:45, 56, 686
687, 2006/05/27, 21:18:10, 3, 687
688, 2011/01/04, 21:08:13, 49, 688
689, 2002/07/01, 09:18:45, 1, 689
690, 2013/10/08, 16:38:15, 86, 690
691, 2001/07/22, 17:19:44, 20, 691
692, 2004/01/14, 18:01:44, 69, 692
693, 2015/04/26, 07:28:36, 1, 693
694, 2003/10/28, 05:12:03, 17, 694
695, 2018/01/03, 03:01:20, 45, 695
696, 2014/09/09, 17:47:07, 34, 696
697, 2019/12/10, 06:09:08, 82, 697
698, 2018/08/10, 24:32:12, 88, 698
699, 2005/05/10, 00:20:51, 98, 699
700, 2018/04/02, 14:29:55, 8, 700
701, 2014/12/29, 08:50:33, 100, 701
702, 2013/02/13, 08:17:55, 50, 702
703, 2003/09/08, 12:37:13, 49, 703
704, 2019/03/03, 06:36:03, 62, 704
705, 2009/02/17, 09:47:04, 23, 705
706, 2017/11/30, 17:30:01, 28, 706
707, 2000/03/31, 13:46:39, 74, 707
708, 2011/05/17, 20:15:51, 20, 708
709, 2019/04/27, 05:30:24, 88, 709
710, 2003/07/16, 17:16:46, 25, 710
711, 2016/04/25, 00:53:55, 47, 711
712, 2005/03/09, 20:42:06, 28, 712
713, 2003/03/06, 04:15:45, 51, 713
714, 2015/04/27, 14:39:45, 13, 714
715, 2001/01/05, 22:30:54, 84, 715
716, 2004/11/12, 10:49:27, 36, 716
717, 2000/07/01, 12:51:02, 5, 717
718, 2010/12/20, 14:09:50, 30, 718
719, 2008/11/28, 14:39:16, 5, 719
720, 2019/11/19, 10:08:26, 72, 720
721, 2015/11/24, 16:19:33, 80, 721
722, 2019/08/04, 07:00:48, 62, 722
723, 2002/09/09, 11:17:38, 51, 723
724, 2018/08/28, 04:33:24, 77, 724
725, 2004/04/07, 10:57:19, 19, 725
726, 2004/08/03, 00:44:52, 41, 726
727, 2003/10/01, 21:48:30, 9, 727
728, 2001/01/23, 14:54:58, 54, 728
729, 2006/12/26, 02:01:32, 50, 729
730, 2018/07/14, 09:47:21, 6, 730
731, 2012/12/22, 10:42:16, 6, 731
732, 2010/05/25, 16:35:04, 13, 732
733, 2013/11/28, 17:31:58, 77, 733
734, 2019/12/03, 12:16:43, 11, 734
735, 2001/01/14, 21:07:51, 61, 735
736, 2018/05/19, 07:09:48, 49, 736
737, 2010/05/09, 20:01:50, 84, 737
738, 2007/06/05, 11:24:00, 84, 738
739, 2012/08/23, 03:27:02, 30, 739
740, 2000/05/06, 07:47:37, 68, 740
741, 2006/12/25, 01:35:18, 50, 741
742, 2001/02/24, 12:15:49, 22, 742
743, 2017/04/17, 11:44:27, 50, 743
744, 2001/10/24, 15:44:59, 66, 744
745, 2007/12/06, 01:49:22, 85, 745
746, 2013/09/22, 02:03:04, 48, 746
747, 2002/02/19, 11:56:43, 60, 747
748, 2013/07/26, 15:21:20, 10, 748
749, 2015/08/22, 15:49:42, 53, 749
750, 2001/09/04, 18:02:06, 11, 750
751, 2009/06/13, 03:09:39, 69, 751
752, 2013/05/18, 22:44:49, 95, 752
753, 2019/02/27, 15:04:44, 5, 753
754, 2018/06/06, 13:39:02, 90, 754
755, 2014/06/24, 12:14:29, 39, 755
756, 2000/06/18, 18:32:12, 58, 756
757, 2004/02/18, 07:11:17, 37, 757
758, 2000/10/15, 09:57:46, 98, 758
759, 2017/09/21, 08:49:05, 3, 759
760, 2005/06/29, 22:04:09, 97, 760
761, 2019/09/03, 05:19:27, 55, 761
762, 2008/08/04, 13:34:49, 16, 762
763, 2011/11/19, 04:39:25, 79, 763
764, 2011/12/25, 01:18:59, 70, 764
765, 2006/10/01, 00:44:26, 80, 765
766, 2017/06/27, 18:59:10, 81, 766
767, 2003/07/12, 01:50:57, 93, 767
768, 2013/12/18, 07:26:18, 49, 768
769, 2004/09/17, 19:08:46, 88, 769
770, 2012/12/11, 05:16:09, 22, 770
771, 2001/06/08, 05:49:08, 69, 771
772, 2018/05/18, 07:60:55, 24, 772
773, 2011/12/05, 15:06:51, 98, 773
774, 2014/11/23, 17:04:53, 48, 774
775, 2013/01/21, 03:39:33, 36, 775
776, 2006/05/25, 13:39:26, 32, 776
777, 2011/10/11, 06:23:56, 32, 777
778, 2001/01/25, 00:55:06, 81, 778
779, 2004/05/12, 01:28:38, 59, 779
780, 2002/12/18, 03:12:47, 59, 780
781, 2005/06/09, 12:14:49, 70, 781
782, 2011/07/01, 08:53:35, 61, 782
783, 2009/06/04, 00:17:55, 97, 783
784, 2007/06/04, 14:33:49, 82, 784
785, 2004/09/05, 16:37:32, 20, 785
786, 2003/06/02, 01:41:14, 8, 786
787, 2001/08/23, 01:52:20, 88, 787
788, 2019/06/19, 20:55:56, 98, 788
789, 2003/04/08, 17:36:02, 70, 789
790, 2015/10/21, 10:20:50, 31, 790
791, 2018/07/01, 17:14:11, 86, 791
792, 2007/06/13, 10:40:40, 81, 792
793, 2005/02/25, 22:40:23, 10, 793
794, 2012/10/01, 22:24:35, 1, 794
795, 2014/03/20, 05:46:33, 4, 795
796, 2007/05/29, 21:49:60, 34, 796
797, 2001/03/25, 03:14:49, 20, 797
798, 2002/08/27, 13:09:07, 86, 798
799, 2017/06/18, 19:13:44, 87, 799
800, 2015/10/24, 07:28:56, 65, 800
801, 2000/02/28, 02:05:32, 64, 801
802, 2004/07/09, 24:03:41, 24, 802
803, 2019/08/01, 18:42:30, 44, 803
804, 2003/11/08, 11:25:53, 35, 804
805, 2015/06/06, 23:39:35, 52, 805
806, 2015/01/27, 12:19:53, 4, 806
807, 2012/08/11, 23:16:45, 85, 807
808, 2014/06/24, 08:54:47, 87, 808
809, 2017/09/22, 00:13:34, 78, 809
810, 2002/01/31, 05:22:06, 64, 810
811, 2011/05/30, 19:55:57, 19, 811
812, 2009/12/12, 12:28:45, 25, 812
813, 2007/11/10, 16:53:30, 75, 813
814, 2002/09/20, 21:03:42, 98, 814
815, 2000/01/08, 01:11:50, 19, 815
816, 2004/09/02, 19:53:01, 24, 816
817, 2001/03/24, 11:09:49, 34, 817
818, 2012/12/24, 12:40:17, 48, 818
819, 2003/07/05, 12:26:18, 64, 819
820, 2013/01/28, 08:43:17, 63, 820
821, 2014/08/06, 17:29:04, 20, 821
822, 2000/06/25, 11:51:18, 62, 822
823, 2019/03/27, 17:15:31, 9, 823
824, 2015/09/02, 20:35:40, 14, 824
825, 2018/06/19, 24:23:06, 16, 825
826, 2016/10/27, 19:33:07, 55, 826
827, 2017/09/28, 08:46:55, 41, 827
828, 2006/01/30, 23:21:22, 70, 828
829, 2010/12/14, 05:32:16, 45, 829
830, 2013/04/11, 14:43:12, 21, 830
831, 2000/12/17, 11:56:35, 3, 831
832, 2009/07/13, 14:11:23, 11, 832
833, 2017/03/18, 13:22:13, 99, 833
834, 2012/11/04, 10:53:13, 62, 834
835, 2014/06/15, 04:10:27, 83, 835
836, 2012/09/16, 15:25:15, 86, 836
837, 2019/05/31, 17:21:60, 19, 837
838, 2003/01/07, 11:08:55, 60, 838
839, 2004/06/26, 24:25:25, 54, 839
840, 2009/02/21, 17:41:25, 17, 840
841, 2006/06/20, 15:39:03, 47, 841
842, 2010/01/03, 18:32:04, 74, 842
843, 2017/09/08, 12:50:54, 79, 843
844, 2019/01/20, 24:36:13, 59, 844
845, 2006/02/18, 05:15:16, 89, 845
846, 2009/02/26, 21:57:27, 87, 846
847, 2001/07/01, 24:50:26, 9, 847
848, 2005/09/20, 10:32:30, 66, 848
849, 2005/11/16, 01:01:20, 3, 849
850, 2016/05/11, 20:19:41, 83, 850
851, 2011/08/26, 19:53:54, 18, 851
852, 2004/03/22, 18:08:05, 38, 852
853, 2017/09/23, 03:09:22, 99, 853
854, 2006/11/27, 09:37:03, 58, 854
855, 2001/05/27, 03:19:18, 36, 855
856, 2015/07/09, 07:09:46, 6, 856
857, 2002/03/30, 13:24:25, 82, 857
858, 2017/03/06, 20:18:14, 57, 858
859, 2008/05/12, 09:36:36, 47, 859
860, 2007/12/21, 09:32:35, 12, 860
861, 2002/08/23, 14:13:23, 84, 861
862, 2014/05/25, 06:40:39, 26, 862
863, 2008/02/15, 02:31:58, 95, 863
864, 2012/06/18, 01:26:30, 91, 864
865, 2015/12/10, 11:20:60, 92, 865
866, 2015/09/14, 10:14:13, 42, 866
867, 2012/10/07, 22:02:51, 63, 867
868, 2002/11/21, 23:17:56, 20, 868
869, 2000/01/12, 14:58:29, 75, 869
870, 2018/05/15, 02:56:21, 75, 870
871, 2001/06/07, 23:30:10, 95, 871
872, 2010/06/26, 22:57:44, 87, 872
873, 2003/07/06, 00:22:10, 66, 873
874, 2015/06/01, 06:27:56, 22, 874
875, 2007/12/24, 20:43:04, 24, 875
876, 2003/10/26, 23:20:16, 46, 876
877, 2018/11/28, 15:38:44, 44, 877
878, 2009/04/30, 03:40:55, 70, 878
879, 2011/02/25, 13:11:22, 18, 879
880, 2009/11/27, 10:48:26, 67, 880
881, 2010/03/25, 21:12:26, 85, 881
882, 2007/04/01, 07:33:28, 27, 882
883, 2017/04/03, 14:41:15, 80, 883
884, 2007/11/05, 00:48:43, 60, 884
885, 2012/06/28, 03:20:57, 25, 885
886, 2014/01/12, 15:21:41, 23, 886
887, 2005/04/11, 04:29:51, 40, 887
888, 2000/06/16, 05:16:34, 20, 888
889, 2016/12/24, 10:26:54, 72, 889
890, 2013/09/01, 17:34:30, 8, 890
891, 2013/10/16, 08:37:25, 87, 891
892, 2001/02/07, 11:05:43, 91, 892
893, 2018/03/02, 12:41:04, 82, 893
894, 2008/02/11, 20:05:30, 51, 894
895, 2004/08/18, 07:41:43, 43, 895
896, 2009/06/20, 19:11:13, 89, 896
897, 2019/05/07, 21:30:51, 29, 897
898, 2007/11/14, 01:20:37, 32, 898
899, 2009/09/01, 22:27:31, 23, 899
900, 2005/02/26, 14:38:40, 92, 900
901, 2013/07/13, 11:49:24, 3, 901
902, 2013/05/14, 17:03:11, 40, 902
903, 2018/03/05, 03:31:02, 28, 903
904, 2001/09/19, 22:24:08, 31, 904
905, 2015/03/10, 14:29:13, 98, 905
906, 2009/09/18, 07:38:29, 68, 906
907, 2007/03/03, 21:40:48, 6, 907
908, 2009/02/14, 14:25:20, 50, 908
909, 2013/05/01, 07:16:44, 26, 909
910, 2011/05/20, 06:06:10, 32, 910
911, 2013/09/26, 22:13:30, 10, 911
912, 2016/03/19, 22:26:04, 60, 912
913, 2017/11/13, 16:43:03, 94, 913
914, 2008/08/17, 11:15:17, 19, 914
915, 2001/03/15, 15:44:11, 26, 915
916, 2006/10/07, 13:32:49, 10, 916
917, 2015/02/23, 06:11:36, 85, 917
918, 2013/10/27, 19:29:24, 61, 918
919, 2007/07/26, 16:11:14, 1, 919
920, 2003/11/13, 00:00:02, 31, 920
921, 2016/08/31, 10:23:28, 95, 921
922, 2014/08/05, 15:00:57, 16, 922
923, 2011/02/15, 21:19:20, 94, 923
924, 2014/03/18, 16:11:48, 10, 924
925, 2012/06/01, 10:60:42, 75, 925
926, 2011/05/14, 03:24:39, 87, 926
927, 2007/12/23, 24:59:08, 12, 927
928, 2005/01/13, 12:30:24, 100, 928
929, 2015/03/30, 05:32:23, 57, 929
930, 2000/07/23, 09:05:21, 47, 930
931, 2007/01/08, 06:09:17, 98, 931
932, 2000/10/08, 19:51:08, 46, 932
933, 2018/01/18, 09:20:17, 78, 933
934, 2019/06/13, 09:12:45, 25, 934
935, 2019/01/17, 12:58:09, 74, 935
936, 2010/08/13, 20:51:42, 86, 936
937, 2018/01/22, 07:52:18, 56, 937
938, 2002/12/25, 16:16:52, 96, 938
939, 2002/10/13, 22:60:14, 6, 939
940, 2002/03/07, 05:44:55, 16, 940
941, 2001/02/17, 17:48:34, 16, 941
942, 2013/01/22, 09:45:57, 12, 942
943, 2005/11/14, 15:02:39, 65, 943
944, 2012/11/25, 14:32:17, 3, 944
945, 2018/03/18, 01:38:48, 77, 945
946, 2000/05/17, 09:12:22, 79, 946
947, 2004/01/02, 24:04:36, 15, 947
948, 2004/06/06, 08:00:07, 4, 948
949, 2001/06/24, 11:22:02, 90, 949
950, 2018/03/29, 13:39:52, 66, 950
951, 2001/02/17, 19:57:11, 34, 951
952, 2019/02/19, 08:10:33, 40, 952
953, 2016/07/24, 03:04:06, 13, 953
954, 2015/12/02, 08:30:31, 32, 954
955, 2003/12/09, 22:60:18, 17, 955
956, 2016/02/21, 08:14:39, 40, 956
957, 2015/04/18, 16:27:16, 9, 957
958, 2009/01/25, 09:30:12, 48, 958
959, 2018/11/10, 08:23:07, 78, 959
960, 2008/01/10, 18:21:39, 92, 960
961, 2016/03/23, 21:40:16, 53, 961
962, 2001/01/21, 23:26:37, 80, 962
963, 2009/11/28, 16:60:26, 81, 963
964, 2011/10/22, 19:28:21, 8, 964
965, 2010/04/05, 00:06:28, 65, 965
966, 2002/03/13, 02:55:38, 99, 966
967, 2003/01/07, 16:31:05, 4, 967
968, 2014/01/06, 04:60:39, 96, 968
969, 2003/11/09, 03:46:24, 48, 969
970, 2009/08/23, 00:21:59, 88, 970
971, 2006/11/01, 01:11:40, 26, 971
972, 2000/01/11, 23:25:34, 38, 972
973, 2001/10/04, 17:37:50, 82, 973
974, 2012/12/15, 14:07:52, 82, 974
975, 2011/10/22, 06:19:45, 74, 975
976, 2006/02/02, 12:15:13, 88, 976
977, 2010/05/16, 19:33:26, 49, 977
978, 2004/03/03, 09:60:44, 63, 978
979, 2016/05/21, 02:17:20, 67, 979
980, 2009/08/19, 14:18:08, 24, 980
981, 2004/12/16, 21:32:19, 68, 981
982, 2017/08/04, 05:52:36, 57, 982
983, 2007/03/10, 07:48:34, 28, 983
984, 2019/03/17, 20:19:15, 29, 984
985, 2011/09/06, 07:06:48, 90, 985
986, 2005/02/14, 22:15:42, 43, 986
987, 2004/10/04, 14:51:60, 62, 987
988, 2019/03/06, 12:17:31, 77, 988
989, 2012/05/27, 17:12:53, 70, 989
990, 2018/11/22, 08:00:26, 13, 990
991, 2007/11/24, 16:14:21, 91, 991
992, 2011/04/28, 01:42:49, 33, 992
993, 2011/05/13, 02:41:20, 9, 993
994, 2011/07/26, 21:27:28, 67, 994
995, 2004/05/27, 05:28:07, 50, 995
996, 2009/06/11, 12:57:04, 98, 996
997, 2015/11/19, 16:26:16, 75, 997
998, 2004/02/18, 01:46:30, 65, 998
999, 2000/05/21, 04:38:01, 76, 999
1000, 2015/07/23, 15:02:12, 33, 1000
1001, 2005/09/02, 22:03:15, 14, 589
1002, 2012/07/20, 01:30:17, 51, 365
1003, 2015/06/12, 16:37:28, 1, 59
1004, 2008/04/17, 13:28:07, 16, 443
1005, 2012/08/03, 09:33:18, 82, 516
1006, 2017/01/16, 21:30:38, 4, 184
1007, 2012/08/31, 00:06:36, 4, 205
1008, 2011/12/21, 04:40:26, 100, 550
1009, 2018/05/09, 05:24:17, 38, 802
1010, 2018/04/13, 24:34:08, 72, 262
1011, 2018/12/10, 23:56:37, 57, 31
1012, 2010/06/03, 10:48:28, 94, 416
1013, 2005/02/19, 07:43:44, 6, 547
1014, 2002/01/25, 01:13:22, 60, 871
1015, 2016/06/30, 11:54:34, 19, 1000
1016, 2002/03/14, 19:24:54, 57, 631
1017, 2012/10/14, 21:10:43, 23, 663
1018, 2008/03/22, 03:53:45, 78, 164
1019, 2019/09/21, 03:50:28, 78, 87
1020, 2007/10/10, 20:14:05, 88, 369
1021, 2000/09/19, 20:41:52, 61, 202
1022, 2009/04/28, 07:57:21, 37, 597
1023, 2011/07/28, 08:12:14, 82, 808
1024, 2016/01/21, 04:39:40, 9, 787
1025, 2018/12/15, 15:30:38, 78, 765
1026, 2014/11/26, 02:01:26, 4, 618
1027, 2002/10/15, 13:51:36, 33, 274
1028, 2017/04/30, 04:19:49, 57, 564
1029, 2008/12/06, 03:17:56, 38, 55
1030, 2014/09/21, 15:08:57, 59, 449
1031, 2015/09/14, 05:25:49, 27, 320
1032, 2018/07/18, 16:52:51, 87, 826
1033, 2007/12/04, 10:06:13, 82, 573
1034, 2005/04/09, 00:21:30, 97, 900
1035, 2004/11/14, 08:10:53, 12, 156
1036, 2006/08/05, 20:25:05, 45, 714
1037, 2001/10/17, 17:01:52, 63, 979
1038, 2016/05/24, 19:47:28, 95, 231
1039, 2018/11/10, 00:48:20, 39, 465
1040, 2012/01/07, 19:35:46, 46, 92
1041, 2012/10/04, 00:29:28, 5, 441
1042, 2003/12/16, 13:05:14, 97, 335
1043, 2013/12/01, 14:23:44, 6, 390
1044, 2001/12/09, 17:28:53, 30, 554
1045, 2013/07/01, 11:58:54, 12, 410
1046, 2006/02/16, 03:33:41, 24, 127
1047, 2004/11/10, 04:30:14, 54, 268
1048, 2005/11/01, 01:43:42, 69, 494
1049, 2014/12/07, 15:31:05, 77, 603
1050, 2019/02/13, 14:53:59, 94, 163
1051, 2010/09/22, 16:52:31, 17, 551
1052, 2015/07/01, 12:04:01, 67, 559
1053, 2012/12/11, 20:30:53, 30, 876
1054, 2003/05/20, 10:43:25, 74, 713
1055, 2013/10/19, 06:43:02, 65, 928
1056, 2003/09/21, 08:54:01, 80, 175
1057, 2003/07/24, 09:60:60, 94, 530
1058, 2019/09/08, 12:32:01, 73, 330
1059, 2011/09/29, 14:03:11, 49, 371
1060, 2004/03/29, 18:26:40, 72, 671
1061, 2016/02/28, 12:58:30, 51, 559
1062, 2008/04/23, 19:10:24, 14, 754
1063, 2009/10/27, 05:02:42, 52, 665
1064, 2001/09/18, 13:05:37, 26, 325
1065, 2003/05/20, 01:37:47, 6, 230
1066, 2019/07/07, 22:60:32, 51, 477
1067, 2013/11/23, 16:47:47, 46, 953
1068, 2017/04/14, 07:32:51, 63, 250
1069, 2013/11/19, 19:23:03, 82, 251
1070, 2002/09/29, 04:43:07, 92, 39
1071, 2012/09/12, 17:30:33, 90, 770
1072, 2012/05/01, 11:27:17, 43, 300
1073, 2016/09/22, 13:48:26, 63, 770
1074, 2014/06/24, 21:18:27, 75, 408
1075, 2005/09/25, 16:20:57, 32, 506
1076, 2019/03/08, 08:09:48, 84, 791
1077, 2018/10/16, 05:53:15, 82, 73
1078, 2018/07/13, 23:30:42, 39, 268
1079, 2000/06/24, 14:22:21, 21, 671
1080, 2017/07/26, 07:26:10, 51, 710
1081, 2002/12/16, 11:53:34, 21, 974
1082, 2012/11/02, 19:18:10, 67, 728
1083, 2003/04/12, 16:33:32, 29, 455
1084, 2010/10/16, 01:12:56, 49, 324
1085, 2007/09/16, 04:39:40, 49, 338
1086, 2005/12/30, 10:41:32, 40, 943
1087, 2013/05/23, 01:01:27, 11, 661
1088, 2013/09/25, 18:60:39, 61, 977
1089, 2002/02/21, 17:11:57, 21, 948
1090, 2011/03/01, 10:46:32, 38, 22
1091, 2007/04/15, 13:51:05, 2, 66
1092, 2005/05/20, 21:50:15, 92, 726
1093, 2000/05/24, 04:22:09, 66, 805
1094, 2002/03/26, 01:44:22, 60, 484
1095, 2018/09/13, 22:14:47, 70, 998
1096, 2007/02/28, 19:08:15, 72, 827
1097, 2019/04/27, 22:50:58, 31, 125
1098, 2010/06/26, 19:38:52, 81, 548
1099, 2009/12/24, 02:18:37, 68, 527
1100, 2006/02/25, 21:43:06, 42, 650
1101, 2017/06/11, 12:05:08, 83, 619
1102, 2000/11/06, 12:18:52, 50, 272
1103, 2011/11/12, 22:25:19, 67, 594
1104, 2008/04/23, 09:50:55, 60, 717
1105, 2004/09/30, 08:13:02, 27, 264
1106, 2017/01/02, 12:32:43, 71, 563
1107, 2007/08/23, 11:29:39, 20, 580
1108, 2002/01/31, 02:44:03, 22, 210
1109, 2015/05/26, 09:39:03, 5, 551
1110, 2007/04/02, 02:55:20, 17, 132
1111, 2010/06/30, 06:17:41, 82, 112
1112, 2017/02/25, 21:35:10, 37, 172
1113, 2007/11/16, 06:36:30, 92, 542
1114, 2010/06/03, 24:59:04, 93, 58
1115, 2014/06/13, 11:07:02, 11, 103
1116, 2018/06/27, 00:53:17, 1, 779
1117, 2017/08/05, 16:49:48, 18, 978
1118, 2012/03/16, 19:46:00, 56, 396
1119, 2006/09/29, 10:57:36, 6, 953
1120, 2019/12/08, 07:36:25, 16, 244
1121, 2005/02/23, 07:07:49, 98, 947
1122, 2013/02/15, 05:14:35, 35, 437
1123, 2015/05/14, 22:11:22, 34, 379
1124, 2014/05/09, 24:60:19, 53, 514
1125, 2008/01/21, 19:33:39, 99, 894
1126, 2006/08/04, 15:00:17, 89, 446
1127, 2011/09/14, 08:28:11, 53, 283
1128, 2000/11/18, 23:28:11, 96, 145
1129, 2018/05/23, 08:34:19, 39, 110
1130, 2016/02/08, 02:10:47, 62, 190
1131, 2006/05/30, 14:01:39, 4, 53
1132, 2014/03/26, 12:11:44, 98, 249
1133, 2002/11/03, 17:42:40, 69, 24
1134, 2004/06/30, 15:26:21, 87, 436
1135, 2010/12/07, 20:30:00, 70, 60
1136, 2008/04/10, 04:13:07, 12, 863
1137, 2009/09/01, 12:12:32, 5, 608
1138, 2009/05/11, 21:11:14, 8, 241
1139, 2015/10/17, 16:00:30, 77, 69
1140, 2016/09/18, 21:52:38, 52, 819
1141, 2004/11/03, 10:24:58, 38, 743
1142, 2015/11/18, 21:39:27, 49, 842
1143, 2016/07/30, 22:08:33, 64, 787
1144, 2008/02/18, 16:35:18, 32, 920
1145, 2014/06/16, 02:51:51, 2, 615
1146, 2002/05/22, 09:20:42, 92, 63
1147, 2002/03/12, 08:54:11, 69, 701
1148, 2006/08/03, 15:08:54, 57, 147
1149, 2016/09/05, 10:40:58, 3, 638
1150, 2011/10/01, 03:57:41, 11, 589
1151, 2004/07/08, 17:18:45, 46, 282
1152, 2012/12/24, 09:26:58, 28, 281
1153, 2019/08/02, 15:21:37, 8, 765
1154, 2019/04/27, 01:14:29, 50, 280
1155, 2002/05/13, 01:44:03, 82, 444
1156, 2001/11/11, 23:13:31, 72, 575
1157, 2002/09/25, 06:38:22, 41, 769
1158, 2016/12/11, 00:52:50, 37, 60
1159, 2005/04/21, 10:15:25, 22, 391
1160, 2002/05/26, 15:08:00, 23, 712
1161, 2006/03/26, 18:40:14, 41, 389
1162, 2008/05/17, 00:29:34, 54, 90
1163, 2015/05/17, 08:32:36, 87, 100
1164, 2004/05/27, 22:10:05, 100, 105
1165, 2014/10/04, 05:09:39, 14, 705
1166, 2015/03/18, 24:56:24, 31, 984
1167, 2017/06/02, 16:42:26, 51, 769
1168, 2006/06/06, 10:20:20, 80, 294
1169, 2012/08/19, 07:09:40, 34, 179
1170, 2019/07/06, 19:02:50, 66, 814
1171, 2000/07/05, 14:30:46, 25, 860
1172, 2012/09/10, 04:49:01, 54, 600
1173, 2017/05/08, 21:53:28, 56, 9
1174, 2011/12/28, 06:27:41, 74, 591
1175, 2010/02/15, 17:05:12, 23, 889
1176, 2019/03/10, 23:05:58, 46, 740
1177, 2017/12/10, 23:21:00, 29, 812
1178, 2019/06/09, 02:27:28, 30, 815
1179, 2017/12/10, 11:36:31, 9, 250
1180, 2008/08/19, 00:07:39, 30, 214
1181, 2001/12/17, 16:34:17, 35, 890
1182, 2002/01/24, 02:30:12, 76, 549
1183, 2012/12/30, 23:44:17, 17, 171
1184, 2008/12/09, 11:38:29, 14, 135
1185, 2003/08/19, 12:52:05, 79, 956
1186, 2007/11/25, 22:41:07, 60, 698
1187, 2010/01/09, 21:35:51, 62, 831
1188, 2008/06/20, 23:49:48, 64, 687
1189, 2011/01/19, 12:16:52, 3, 423
1190, 2012/01/28, 04:49:54, 62, 998
1191, 2005/06/17, 10:09:59, 26, 326
1192, 2005/05/19, 17:39:08, 32, 599
1193, 2002/06/14, 17:26:32, 35, 705
1194, 2019/05/19, 12:26:28, 72, 559
1195, 2019/02/20, 00:36:54, 54, 894
1196, 2013/07/20, 00:13:25, 37, 418
1197, 2001/11/03, 02:23:08, 49, 95
1198, 2006/09/16, 19:26:28, 41, 901
1199, 2003/06/27, 02:54:08, 43, 672
1200, 2005/01/09, 16:17:37, 96, 271
1201, 2014/03/25, 22:44:05, 21, 445
1202, 2002/04/04, 03:28:02, 84, 220
1203, 2018/09/24, 21:47:40, 66, 828
1204, 2007/06/23, 20:54:03, 7, 69
1205, 2009/05/26, 12:42:43, 41, 689
1206, 2018/01/13, 06:37:55, 91, 774
1207, 2014/10/02, 00:21:10, 97, 608
